seller_id,seller_order_count,seller_revenue
08cdbae123ff67ca4e36d9d641ce0119,4,4195.459995269775
08d0949a9a17c027262db1f3c450c26c,12,557.8400011062622
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,605.5699996948242
08d2d642cf72b622b14dde1d2f5eb2f5,17,1235.2600049972534
08f5819815f3d06545011850bd70f0a8,3,522.8300018310547
091065b789659bc3cd9af9cb3a6253ff,2,1444.3699989318848
0936e1837d0c79253456bbb2ffaaef10,1,70.0200023651123
093805f8f2aeb63881444571e1f48f30,22,1559.7300100326538
094ced053e257ae8cae57205592d6712,19,1978.22998046875
0951a6e282947e09cd47969f4ed0b47f,7,580.3200116157532
09883d9ab71c8fe8a9bfc7fc3075b07e,5,406.1700077056885
099095b050cfe8eb1ddff5317587e96e,17,5909.149954795837
09bad886111255c5b5030314fc7f1a4a,5,560.3600025177002
09f952a5f58d2285b0372551ae8f9b01,50,13346.459969520569
0a198e95d32b1be2da9424c962a6ebfa,1,86.66999816894531
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,484.80000019073486
0a85ebe4e328db81ac9109781205e2f7,12,805.6500010490417
0aa124728afc1131dff5655f4c6f487b,2,958.7800016403198
0aa2205ca24f113f4658a5c536667426,4,988.0999774932861
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1910.8700203895569
0ad80de75c811326389cfb1daba7d45e,6,1564.7199640274048
0adac9fbd9a2b63cccaac4f8756c1ca8,110,18460.21999979019
0ade5cc4a305ed7093a23f68ca47519c,2,201.2699966430664
0aea4c6ae1505b3228ddf3dd7822ee5b,8,1579.6600427627563
0af2ab31141893d26aca5a404a537dab,1,74.51000022888184
0af977692321d895349eded183341d28,2,277.2200002670288
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1613.7800455093384
0b09101900100c0e9d312861fad5a1b9,1,168.35999965667725
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1550.6399765014648
0b18d63d0cd1d723567903fd34a07df2,9,1944.0299615859985
0b1ca3ef18a63d7eb0c8897fa0849c08,1,62.86999988555908
0b35c634521043bf4b47e21547b99ab5,51,15008.740018785
0b36063d5818f81ccb94b54adfaebbf5,1,783.0000007152557
0b3f27369a4d8df98f7eb91077e438ac,2,171.38999843597412
0b46f784306be7200ca1700aa55d819f,1,30.859999656677246
0b64bcdb0784abc139af04077d49a20e,4,205.81000328063965
0b90b6df587eb83608a64ea8b390cf07,164,32207.640064239502
0bae85eb84b9fb3bd773911e89288d54,137,10406.400063991547
0bb27263628258b8111a0262769fa9db,1,33.160000801086426
0bb738e4d789e63e2267697c42d35a2d,30,3030.640025138855
0be8ff43f22e456b4e0371b2245e4d01,161,14384.650082111359
0bebbb2cea103a4a020c95d43fd7d754,9,1514.3399753570557
0bf0150d5b9d60d9cd2906003332f085,39,6872.340045928955
0bfd0b434243adc5c2e1aa6baf19c6aa,6,436.99000310897827
0c7533c71df861ec58ad7ff999ed0e8d,61,3863.5100687742233
0c7f30ae9b147eca07affbef92832a6a,5,567.109992980957
0c8380b62e38e8a1e6adbeba7eb9688c,182,21455.830101966858
0cab2da43793a6f3c5ed8514c5f54627,3,366.90000438690186
0cbcee27c791afa0cdcb08587a2013a8,39,6141.310004234314
0d33a55da925bbf1ff02af5f6059fc7f,22,932.9100017547607
0d4c8269e7f0401201794deef160edd6,3,892.0300168991089
0d83f8e03188682112cc0d93523705cc,4,820.5700149536133
0d85bbda9889ce1f7e63778d24f346eb,51,6469.700053215027
0daf5180aa44356f60f8effa533b55a2,2,183.63000297546387
0db783cfcd3b73998abc6e10e59a102f,132,11076.550065994263
0dd184061fb0eaa7ca37932c68ab91c5,161,23766.419989585876
0ddefe3c7a032b91f4e25b9c3a08fca1,9,552.9000101089478
0df3984f9dfb3d49ac6366acbd3bbb85,87,11520.209931373596
0dfbed20065e425d2eaefb101f9816c0,3,133.60000133514404
0e44d110fa6a54e121cb2c095a77762f,6,293.3799958229065
0e72c1a751b496722a6cb1f10653b62a,3,192.100004196167
0e982cff76cc0579f632cea8a0e38c9d,7,1480.3099842071533
0ea22c1cfbdc755f86b9b54b39c16043,237,15075.310228586197
0eaa7e33d73809f1f925f7d07c506cbd,15,1746.899998664856
0ebd97a106433a45a4aebe57c1799778,31,3661.6799993515015
0ec28cec4046a4a199b6de9b4c891d97,3,352.63999938964844
0ed6ce5d87fd9c69eaacaeb778d67235,43,2829.250005722046
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,70.9300012588501
0ef83d7d83ed97cd2a0049ac8be5f88a,48,5447.810010910034
0f0c984a4a955310903b6b6008660bad,4,481.3800048828125
0f519b0d2e5eb2227c93dd25038bfc01,1,102.9000015258789
0f7eea709efdf942b5f95c7516dbacd7,3,240.05999755859375
0f80a40c312b2472dca482cf50f5186f,1,149.9999942779541
0f94588695d71662beec8d883ffacf09,1,27.59000015258789
0fe2d9733ed841eb064503920015a8c0,3,498.35000801086426
0ff83046c3fa22efee8ecf291888b191,10,1023.3800172805786
0ffa40d54288e4f3499b8780dd0f144f,33,2746.4700050354004
10076e5788b8ee532724bcd460baf762,23,1198.7800016403198
10089e9f2fd0c668a8fd4e52e1698888,3,1199.3099937438965
101921376b577a4540dc30e9009133ca,1,394.48999977111816
101a3a003516bc11253298b2fad3cb65,5,523.9999980926514
1025f0e2d44d7041d6cf58b6550e0bfa,915,172860.6906283144
10264f60a8f0a4d2f30810f5c661c673,4,326.46000719070435
1099a00e0ee3a50935e6c2447ca090c5,3,910.8299808502197
10cdd491d1dbea8fb4ead97b19c334ce,3,287.7599983215332
10ff823eda2b032e2c93d17a7d294736,9,1459.5300025939941
112453736dbe3889cfb74e1aaa0ba0c1,7,2154.769998550415
1127b7f2594683f2510f1c2c834a486b,114,8673.039994359016
11305281b50fff20ae8bb473f8e11876,35,7973.210050582886
113e3a788b935f48aad63e1c41dac1bd,39,1533.9500088691711
116ccb1a1604bc88e4d234a8c23f33de,61,2948.330000400543
11742f81550ac064cc9a40f67151d9ad,2,831.0099945068359
117cfc326c6d50da67ca858ff5c0c852,5,536.080005645752
11938fcc75f6902fea1d0a6f72b54a57,2,737.1399936676025
119c7f1a00ef43fad0e57604e76a747c,2,206.8199954032898
119d1aef1b4144adba89163f6cd9f5d4,4,1298.2399978637695
11bfa66332777660bd0640ee84d47006,76,5608.540043830872
11d4c477d09821164bca4f70a2eae031,3,140.86000061035156
11eac105f3f90a9b87b19c89d91e24f3,5,927.8299894332886
11fb6f6d341adbe19e81733701704635,3,1596.660011291504
120476eb7a04c149d14772edaf5d9bf2,4,2519.629991531372
1284de4ae8aa26997e748c851557cf0e,3,1546.8399696350098
128639473a139ac0f3e5f5ade55873a5,533,21694.449944138527
128f9bfbe4c7d5185033914b1de3d39a,14,1650.490005493164
12a8eb0f8d1cd3270695bf2a99f55966,2,436.66999912261963
12b9676b00f60f3b700e83af21824c0e,135,30342.689964294434
12c2ed9cded6138cf0c75f525f565fc7,4,366.0099935531616
13074f016982ff2bd6c58ced8682f000,14,3111.6999835968018
131fcb0a0c9a47bba4474aacff0f14b7,4,406.41000270843506
1336efc61c316ddf92c899eb817f7cae,74,6355.2899832725525
134285d1f41da5c13a756ee8142c8a4e,3,1653.6299829483032
134a288e7de827ec5ec62e3ec9c3a295,9,1004.0000109672546
134b867a0f7f8bbe6abf10f91874891e,1,922.8400115966797
13511db12ac61e2f89c53b72a944a60b,6,1063.9700021743774
1352e06ae67b410cdae0b2a22361167b,4,765.2199974060059
1354d51653f645349064725ed204e85e,18,2694.719997882843
138dbe45fc62f1e244378131a6801526,49,1814.8000016212463
139157dd4daa45c25b0807ffff348363,1,37.67999982833862
13c2ed7698b3ca92dad49e849219da59,8,653.2900037765503
13d058e4eeac2ce8217660b2f8a05812,23,4755.880043029785
13d95f0f6f73943d4ceffad0fc2cd32c,1,309.32000732421875
13dd308f81fea30cc670c656b2b46cc3,3,151.1400055885315
13e85aac53340018b40c2af68001b7e0,1,31.91999912261963
13f57c12a00ed4610db646b913a7f5c6,7,821.1500091552734
13fa2a6c6b9d0f43cb588d7c82117a12,9,4719.439999580383
141440cad9341e553f8401c574a2aa38,11,1579.0000047683716
1430239a858e7682bbc43b20758af153,18,929.5400094985962
1444c08e64d55fb3c25f0f09c07ffcf2,1,2818.7399978637695
1464afc72f696af775557a821c2e253f,29,1513.7800283432007
14a08204d03bb6b6bde8029f801ae0eb,28,2779.100007534027
14d7985702e72162bbf13b6beb74ab2b,37,4441.0
14ee35374a7876217954b5fa08e50463,6,923.0500030517578
14f2b3587172b9db894c9bad8dab520b,2,330.05999755859375
152ee17e4c8aaf53dac99f3462e4999b,6,404.93000411987305
154bdf805377afea75a3bd158e9eab10,1,109.72000122070312
1554a68530182680ad5c8b042c3ab563,247,35850.78983402252
157c3e4b42f81ac4a44e8b1ca2fe9876,23,3131.8199944496155
1588ac4010787100dddef64568f0ae35,3,645.9700164794922
15aac934c58d886785ac1b17953ea898,25,5019.599985599518
15ac3c501e2599e4917316fde5c5669a,1,195.80999755859375
15aec03fe4cf30dfa574cf550f5ff5ff,1,39.859999656677246
15b3b1b81484422eb41df68ac87f1f50,2,102.88999843597412
15cd6eefe58588619aaed41dfa6621b1,16,2188.8600521087646
15ead3a5037a918ddb520dfe39a3d2b9,7,433.9499988555908
15fa791d5e017f66402dc28c44480657,8,1983.2899994850159
160851d3ece7aa1a510f8d1a4bb8a8af,2,141.15000343322754
16090f2ca825584b5a147ab24aa30c86,402,31173.109929561615
160e4f13fd3a64b1b86807be88b5ffb0,4,980.4499988555908
164a5a8794e6d42e14f55e447b12a3bc,1,136.7599983215332
165b1235e9e9942cb5fae67103576fb0,11,2489.7999992370605
165fc07beebdcb6190fba8a06db2a449,50,19081.430018424988
1660ad786c27fd935378b6192a90b417,12,1818.2799968719482
166e8f1381e09651983c38b1f6f91c11,2,109.00000381469727
167fd940acebc789debd6eb418c46e38,5,1178.4799938201904
1690cada046eb7e92c12f98b1f8a8167,11,2211.3799991607666
16bdc8cefd0e32a6f0824d296c5ad14a,1,61.07999801635742
1703bc09972dab9782e7a9194943b69f,1,356.10999298095703
1710c3aaa9c6b44ec3883ee0fe300e21,2,1226.549994468689
17306570e772e7718c92a562d33f5f1d,29,10600.629974365234
173d56ffbd4c56cb80fc3615487d712b,2,397.60999965667725
1746c1ae87ac63d530c7c943d0ac42e2,1,252.34999465942383
1771297ac436903d1dd6b0e9279aa505,28,3466.4300203323364
1782ce2db72c3dda627d5e7c898104e1,9,2218.17000579834
17908cf9b444ee34047cadd5c0f4a516,11,2495.409990310669
17998cf586426bf0f2c3726cb0a4b211,2,115.52000045776367
179d859f51292aac5c10806a356f7af9,18,800.2700028419495
17a053fcb14bd219540cbde0df490be0,125,49531.56909561157
17adeba047385fb0c67d8e90b4296d21,1,1097.3099899291992
17ca9b9e9b9ef8fdb529001b49ebb50f,116,12120.72013092041
17e34d8224d27a541263c4c64b11a56b,255,61603.200103759766
17eea220a40cc0d2c0c5346379682398,4,1512.9899806976318
17f51e7198701186712e53a39c564617,56,57812.42998504639
180c3376aff0e43dd5788709df48a843,5,4722.9699993133545
1835b56ce799e6a4dc4eddc053f04066,423,42086.16044265032
1838dd9b8977065acf51d95e0053ea7a,64,4075.880026817322
184725737946a1a938bbbd1a9e978103,3,403.5700054168701
184a67a8f9f63234d3a92340bbdb727f,8,477.0000100135803
186cdd1b2df32caa72cfb410bba768d3,6,1609.730019569397
189ca3538ce9f920cacf0f982cbe223b,4,481.67000007629395
18a349e75d307f4b4cc646a691ed4216,121,10909.559998989105
18e694e0e48ed6f7aa3f24aade5fd697,31,1205.7699937820435
1900267e848ceeba8fa32d80c1a5f5a8,411,33120.59021818638
191d55f7edb8524d525ed01b20fe32e8,3,812.8000011444092
1927cdb9fa74f5270097f6250e8e8f34,1,178.9199981689453
19484c79cef6c062cb177aa4ef2fcc3c,1,212.05999374389648
1961c3e1272bfeceb05d0b78b5bbfdaf,3,945.4299983978271
1967a9e2ad6f51802b093147d861df58,2,425.76000022888184
1976a05ecf2996d6ffb7b5430e635fe7,8,2190.65997505188
1987cd4be10fe09ee50454f9c354d1c6,14,3135.2299966812134
198c7ea11960a9844b544d9bcdca860c,25,2225.380058288574
1992f8fb6b19fcccd97ca819811e7267,1,40.019999504089355
1996942dc085d7773ba77a529b163cd0,10,3183.4300079345703
19a7c9f66ffa6452ff4b4c0cca71da27,1,338.7400016784668
19d62d484cba71963c93f0f00ab42013,1,162.589994430542
19e0f40a907ec568c34bfac15de4f4a1,4,219.6200008392334
1a3df491d1c4f1589fc2b934ada68bf2,167,27594.119303703308
1a6245add4353f18ed55138808906979,1,39.34000015258789
1a8e2d9c38b84a9702ac7922924b0573,1,97.0
1a932caad4f9d804097d7f8e615baed1,20,5701.449988365173
1acde099eb406aa220b1169b188b42da,9,458.49999618530273
1b0b0f4f95e962d6f32fe90c759d0479,2,163.17000341415405
1b1ae47a313a825a7ccceb8e2e30fa9d,11,2490.3999814987183
1b45169b635ef59425637e9a33eb5fb3,7,419.3500003814697
1b4b28463457a256e9a784ebe2a8f630,1,715.3399829864502
1b4c3a6f53068f0b6944d2d005c9fc89,113,17791.669852256775
1b61fb1f0f2185d89e9a126c498e9cc7,1,65.81000137329102
1b65c144b17e607c0f37f10bb7dfec8d,5,1254.3499698638916
1b7e5006cb25dd23ce8686691013b121,11,2785.95996761322
1b8356dabde1d35e17cef975c3f82730,56,4413.610034942627
1b8b75e227c9a9c100d0c210fb6176ce,19,2195.610029220581
1b938a7ec6ac5061a66a3766e0e75f90,30,4897.830072641373
1bb2bdb95f4841f1bba2c0d2cd83d3c9,81,6149.270112991333
1bb3812d5f0747a3ab7348f199001a10,9,1049.5699996948242
1bc2e21de46adfea6b98cc96b00f3b40,3,1142.550030708313
1c129092bf23f28a5930387c980c0dfc,201,12589.290287017822
1c40343cc5d18c2d8248ac2f3366de34,21,2839.4199829101562
1c56ffe0e9dea2657fc6e95b53f40b13,3,267.39000129699707
1c5e4e49b9079480255b49d50aac1aa9,12,11062.71993637085
1c68394e931a64f90ea236c5ea590300,142,27729.160108089447
1c742ac33582852aaf3bcfbf5893abcf,1,113.69000148773193
1c83418358f249c9d6affa52d579db0e,1,39.420000076293945
1ca4bdb0cd7fc48e949bac066188ed26,4,1963.0800018310547
1ca7077d890b907f89be8c954a02686a,115,15001.430014133453
1caf283236cd69af44cbc09a0a1e7d32,33,1530.2500002980232
1cbcd2ee0afb3fc09963b87eb65e7e4f,1,130.6500005722046
1cbd32d00d01bb8087a5eb088612fd9c,11,1289.530011177063
1cbd50a8c52e6cf8e315c5709fab386f,9,1006.6599912643433
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,225.61000442504883
1cd9e0cc1839d55516843def5600816d,5,926.7200012207031
1ce3ae5a399804d1a87e706f8a813c3e,40,3416.690046310425
1d0646a72178a6fb37ee8082140e06ec,2,97.61999893188477
1d0997ff06b524ce9289ffd75114ecd3,3,3873.569999694824
1d139e3a3b14025640d8df1b230aace0,2,71.18000078201294
1d1bbb8ac1581824986f582583fff01d,4,226.4700002670288
1d2732ef8321502ee8488e8bed1ab8cd,4,1228.18000125885
1d29dfba02015238dfbe2449a5eaa361,12,789.9200172424316
1d4587203296c8f4ad134dc286fa6db0,42,3027.539999485016
1d503743d2526f03f0c2c89540ee008c,12,720.5300035476685
1d8dbc4f32378d715c717c1c1fc57bae,92,13421.050086021423
1d953075c2f0dd990bacf27b83b330f1,1,78.31999969482422
1da366cade6d8276e7d8beea7af5d4bf,43,8673.730121612549
1da3aeb70d7989d1e6d9b0e887f97c23,265,13055.360063791275
1dc2de47ee26a0a5b12dc14fd6dc0dea,25,2287.5000314712524
1dcfa3835714681d4ba4a93bc1e0fd41,13,1602.1000242233276
1dd33b8119b3cb1056ed5dc88cd0aaf4,8,1641.7399988174438
1de62b6f2fd96227629786db492433db,2,237.52999591827393
1dfe5347016252a7884b694d4f10f5c4,21,2129.730005264282
1e26c56af8d48424e1df0140a2401f83,2,292.3900022506714
1e47d8b6546eb3a77b1acddcc9406242,1,166.70999336242676
1e47defeeadeca0e9a18fa5a9311e735,3,291.6200065612793
1e483cc5c76fef08d3ca05f9a8af7d01,10,295.0700068473816
1e8b33f18b4f7598d87f5cbee2282cc2,123,20011.299674391747
1e8c6a4c538f286aee9573239740a4b4,5,446.81999588012695
1e9d5a33694bddb76316fd1f54734d20,2,468.939998626709
1eade46fba20122dc4aefb379f8c636b,58,4673.709981918335
1f1bb1f0859883505541bdd6606193e5,27,16562.86995077133
1f2eebc0e970fd3c463e4f5d9652687a,1,53.470001220703125
1f50f920176fa81dab994f9023523100,1404,142104.98242020607
1f7dfad2cb384ea4d2d7e1ffbd78c407,1,57.28999996185303
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,632.6799850463867
1f867308a0ce13133a4e639ff4de0c02,7,1084.9199934005737
1f9ab4708f3056ede07124aad39a2554,78,16043.50965976715
1fa2d3def6adfa70e58c276bb64fe5bb,1,15.900000095367432
1fbe10c70e30765ed1de86d9f7e98409,2,158.10999965667725
1fdc574883ef3b33ad41562d93f3a74a,18,4524.270002365112
1fddcb7b326905d3ad5efe82187db347,1,105.22000026702881
1fe5540d7c1c37a595fefbacd5570d9e,20,5118.7499170303345
1fe61aa5494bd3ae92a2c13e067c810f,1,638.5800094604492
2009a095de2a2a41626f6c6d7722678d,8,582.4300127029419
2039c5e51785b5dde7cf93ccb3b7be2c,1,173.67999362945557
204b4e07bddef3c9b317f70189135b22,1,88.13000106811523
2059c39f76271d4ca3f15b5ffaccc8b8,12,791.2900152206421
20611af7866c6068fd5ae1f9dbe15c92,2,334.3000030517578
2063dd1b9f568df1c16741ea7d3e6adb,3,820.2699909210205
2075d8cd4dd63ff12df0749a5866bb06,3,242.23000526428223
2078fe5066350e7d220c0ad3a3bbc6c1,1,68.03999900817871
2089a6d640999f9b9141ac719b2af596,44,9525.939944267273
20a7efa9721046319bdde5d60b6b5365,3,596.5900077819824
20a8b0dc55da94fe74d112082427c84f,7,531.3800115585327
20b54c376b794ed028df09a3cd88e8dc,11,1506.5499835014343
20cb7c2fde3e5bf10f0bbe7394e1c6a9,32,1660.2799863815308
20d53aad4fe5ee93a64f8839609d3586,2,86.44000053405762
20d83f3ef0e6925fd74bfd59170babf7,40,3557.210072994232
20f0aeea30bc3b8c4420be8ced4226c0,1,29.420000076293945
20fd2d2080ed85fa67fad3fcbb2c1813,1,105.47000122070312
2138ccb85b11a4ec1e37afbd1c8eda1f,396,18426.2501745224
213b25e6f54661939f11710a6fddb871,155,18839.960025310516
213fafb0ca06fb3d5886579c2565791b,3,216.86000394821167
2156f2671501a81034d7d07f217609d0,22,3433.8899688720703
217f005bb37ff3aeef5b2ae1788e75ba,3,120.21999931335449
218d46b86c1881d022bce9c68a7d4b15,388,62737.54008746147
218f991754f360af9c2daa5e0b8e990c,14,3819.5398988723755
2199e7fe213c16213bf5d6a7eadc9a5d,25,4647.7799949646
21c62b998a043ebe31161d38f84929fc,4,841.330005645752
21d59342ba150175ca2aa4f8faddeca6,2,334.28999519348145
21e83881401b92b49fb09a16d3852291,14,4182.529935836792
2235cf78d3e2073a88146a9cb60f0dd0,1,204.76000595092773
226b05fe067266c59c15dae208213d06,10,1245.5800123214722
228e4c1a0be164f613d41c24345f9d2c,5,769.4400024414062
229c3efbfb0ea2058de4ccdfbc3d784a,121,18106.56999397278
22a23e5ac7061fc538cc2a019afaaf16,1,109.42000007629395
22c32ec35d0116ef02c281798a25bf8b,4,210.0100040435791
2305ab43e846518f58dd9d59f3f54e96,3,831.2599849700928
232a6014e7b10cba61c6c2b2ea6bb4b0,33,5133.270010948181
23613d49c3ac2bd302259e55c06c050c,70,6460.7600564956665
236585a4ddb5fea9fa40233e2249ed91,11,837.6700096130371
2379bdc3888025689a9deb7b141507d5,9,1125.6099939346313
238fac594e170b59c6d228f5a4f4f1d9,29,4545.520009994507
23a0ffca143a15b9b5bbdb7d552f626a,23,4304.279976844788
23c38debaffe4a25a30fdbd9b586a13f,41,6216.559945106506
23ca5f678e0b3ea6c630b30fa8bf51ea,6,279.38999938964844
23d7c96d4a1160db1c726b248601b25a,53,13146.519837379456
23ff42c4bf1f8f16cddb19d8b972974a,2,227.6700038909912
240b9776d844d37535668549a396af32,36,14452.649864196777
244b04680fdbded0acf5aebd9c92b44a,3,3616.51007270813
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,3794.8700046539307
247587846358bb1d2e4c6522020b36fe,1,121.51000022888184
2493dc3f20131696a0ecdb9948051a8d,4,575.0700054168701
249f0e9905a6e06ad6c6bea7547ab9f6,3,386.9899969100952
24a6daf925d9d591870a66660416de31,2,90.07999992370605
